game_date,home_team,pitch_type,description,launch_speed,launch_angle,stand,p_throws,release_speed,season,pitch_category,swing_outcome,sov
2023-05-10,AZ,SI,swinging_strike,,,L,R,96.2,2023,Fastball,whiff,
2023-08-25,AZ,FF,hit_into_play,109.4,14.0,L,R,93.0,2023,Fastball,in_play,0.7093563574462864
2023-08-21,AZ,FF,foul,80.2,14.0,R,L,101.0,2023,Fastball,foul,
2023-09-30,AZ,FF,swinging_strike,,,R,R,94.1,2023,Fastball,whiff,
2023-09-16,AZ,SL,hit_into_play,84.6,71.0,L,R,85.5,2023,Breaking,in_play,-0.486542855828362
2023-08-26,AZ,CH,swinging_strike,,,R,R,78.4,2023,Offspeed,whiff,
2023-06-15,AZ,CH,foul,95.4,-48.0,L,R,85.7,2023,Offspeed,foul,
2023-05-10,AZ,SI,swinging_strike,,,R,R,91.0,2023,Fastball,whiff,
2023-10-01,AZ,FF,hit_into_play,99.6,29.0,R,L,91.0,2023,Fastball,in_play,0.8673455303878419
2023-08-12,AZ,CU,swinging_strike,,,R,L,72.5,2023,Breaking,whiff,
2023-10-01,AZ,FF,hit_into_play,96.3,-11.0,L,R,94.9,2023,Fastball,in_play,-0.11483429693131109
2023-09-16,AZ,FC,swinging_strike,,,R,R,90.8,2023,Fastball,whiff,
2023-10-01,AZ,FF,hit_into_play,50.8,31.0,L,R,96.7,2023,Fastball,in_play,-0.9105617495054212
2023-08-21,AZ,CU,hit_into_play,90.6,0.0,L,R,71.2,2023,Breaking,in_play,-0.029183983314674755
2023-04-09,AZ,ST,hit_into_play,67.1,-32.0,R,R,82.4,2023,Breaking,in_play,-0.8728050669406658
2023-06-03,AZ,CH,hit_into_play,79.5,-16.0,L,R,88.9,2023,Offspeed,in_play,-0.6152100234637385
2023-08-08,AZ,FF,foul,73.7,32.0,L,L,92.3,2023,Fastball,foul,
2023-04-07,AZ,SI,hit_into_play,88.5,-25.0,R,R,96.4,2023,Fastball,in_play,-0.5504930452252059
2023-04-06,AZ,FC,hit_into_play,100.4,20.0,L,R,92.3,2023,Fastball,in_play,0.8320579078933243
2023-08-08,AZ,SL,hit_into_play,99.1,20.0,R,L,86.7,2023,Breaking,in_play,0.7788887696106246
2023-06-13,AZ,SI,hit_into_play,104.5,18.0,L,R,94.5,2023,Fastball,in_play,0.876562332264941
2023-09-01,AZ,FC,foul,,,R,R,88.5,2023,Fastball,foul,
2023-06-14,AZ,CH,hit_into_play,111.1,17.0,L,R,90.7,2023,Offspeed,in_play,0.7186958455380557
2023-06-15,AZ,KC,swinging_strike,,,L,R,80.6,2023,Breaking,whiff,
2023-09-15,AZ,SI,swinging_strike,,,L,L,92.3,2023,Fastball,whiff,
2023-07-05,AZ,CH,foul_tip,,,R,L,83.9,2023,Offspeed,whiff,
2023-05-27,AZ,FC,foul,72.7,8.0,L,R,87.7,2023,Fastball,foul,
2023-05-27,AZ,FF,swinging_strike,,,L,R,96.2,2023,Fastball,whiff,
2023-06-02,AZ,SI,hit_into_play,73.3,-50.0,R,R,94.2,2023,Fastball,in_play,-0.8930022850307482
2023-05-05,AZ,CU,swinging_strike_blocked,,,R,R,84.2,2023,Breaking,whiff,
2023-05-13,AZ,FF,swinging_strike,,,R,R,93.9,2023,Fastball,whiff,
2023-04-12,AZ,SL,hit_into_play,42.6,33.0,R,R,84.2,2023,Breaking,in_play,-0.946846197494134
2023-07-06,AZ,CH,swinging_strike,,,L,R,90.9,2023,Offspeed,whiff,
2023-08-13,AZ,CU,hit_into_play,73.3,-57.0,L,R,78.5,2023,Breaking,in_play,-0.9118192832057908
2023-09-16,AZ,KC,swinging_strike,,,R,L,79.9,2023,Breaking,whiff,
2023-07-29,AZ,ST,hit_into_play,92.2,37.0,L,R,83.7,2023,Breaking,in_play,0.39515696167589365
2023-06-12,AZ,SL,foul,62.7,22.0,R,R,89.0,2023,Breaking,foul,
2023-04-20,AZ,CH,foul,104.4,38.0,R,R,82.9,2023,Offspeed,foul,
2023-09-16,AZ,CH,hit_into_play,94.1,2.0,R,R,80.0,2023,Offspeed,in_play,0.15548944131764997
2023-09-01,AZ,FF,swinging_strike,,,R,R,94.9,2023,Fastball,whiff,
2023-06-03,AZ,FF,swinging_strike,,,R,R,94.4,2023,Fastball,whiff,
2023-04-24,AZ,CH,hit_into_play,92.9,-39.0,L,R,90.0,2023,Offspeed,in_play,-0.6853098593709264
2023-06-29,AZ,SI,foul,85.1,-29.0,R,R,91.3,2023,Fastball,foul,
2023-05-30,AZ,FF,swinging_strike,,,L,R,95.9,2023,Fastball,whiff,
2023-05-08,AZ,FF,foul,71.7,60.0,R,L,93.9,2023,Fastball,foul,
2023-07-28,AZ,FS,swinging_strike,,,L,R,87.2,2023,Offspeed,whiff,
2023-05-13,AZ,CH,foul,,,R,R,87.2,2023,Offspeed,foul,
2023-08-09,AZ,CH,hit_into_play,101.4,46.0,R,R,93.0,2023,Offspeed,in_play,0.6195040409771957
2023-05-27,AZ,CH,swinging_strike,,,L,R,80.9,2023,Offspeed,whiff,
2023-08-11,AZ,SL,swinging_strike,,,R,R,82.3,2023,Breaking,whiff,
2023-07-28,AZ,FF,hit_into_play,76.6,24.0,L,R,97.5,2023,Fastball,in_play,-0.4144493689327833
2023-07-05,AZ,SL,foul,67.8,48.0,R,L,84.7,2023,Breaking,foul,
2023-07-09,AZ,SL,foul,99.2,19.0,L,R,86.6,2023,Breaking,foul,
2023-08-08,AZ,CH,hit_into_play,83.8,24.0,L,R,86.7,2023,Offspeed,in_play,-0.07282960418359996
2023-04-22,AZ,FF,foul,69.1,48.0,L,R,91.8,2023,Fastball,foul,
2023-04-06,AZ,SL,swinging_strike,,,R,R,85.8,2023,Breaking,whiff,
2023-09-04,AZ,FF,foul,71.3,68.0,L,R,94.2,2023,Fastball,foul,
2023-06-02,AZ,FC,hit_into_play,87.5,19.0,L,R,91.0,2023,Fastball,in_play,0.11199717821706257
2023-04-20,AZ,ST,swinging_strike,,,L,R,84.9,2023,Breaking,whiff,
2023-06-16,AZ,CH,swinging_strike_blocked,,,L,R,86.7,2023,Offspeed,whiff,
2023-05-10,AZ,CH,foul,68.8,37.0,L,R,88.9,2023,Offspeed,foul,
2023-08-21,AZ,SI,foul,81.9,48.0,R,L,101.9,2023,Fastball,foul,
2023-07-09,AZ,FC,hit_into_play,94.5,-4.0,L,R,92.5,2023,Fastball,in_play,0.017145398500161058
2023-05-07,AZ,FC,hit_into_play,83.8,72.0,L,R,88.3,2023,Fastball,in_play,-0.5187939945097919
2023-05-27,AZ,CH,hit_into_play,93.7,31.0,R,R,79.9,2023,Offspeed,in_play,0.5358933856794517
2023-04-09,AZ,FF,swinging_strike,,,R,R,95.5,2023,Fastball,whiff,
2023-05-26,AZ,FF,foul,73.9,63.0,R,R,95.5,2023,Fastball,foul,
2023-07-05,AZ,FF,foul,73.9,21.0,R,R,94.8,2023,Fastball,foul,
2023-09-02,AZ,FF,hit_into_play,101.4,29.0,L,R,93.8,2023,Fastball,in_play,0.9380587973683807
2023-08-08,AZ,SL,foul,72.7,27.0,R,R,86.0,2023,Breaking,foul,
2023-07-30,AZ,SL,hit_into_play,57.9,-47.0,L,R,86.1,2023,Breaking,in_play,-0.9425981873111783
2023-04-06,AZ,CH,foul,71.4,-70.0,L,R,87.6,2023,Offspeed,foul,
2023-08-11,AZ,FF,foul,,,R,L,97.7,2023,Fastball,foul,
2023-04-07,AZ,CU,foul,33.8,-45.0,R,L,73.7,2023,Breaking,foul,
2023-07-06,AZ,FF,hit_into_play,93.0,-12.0,L,R,93.1,2023,Fastball,in_play,-0.20960939776404375
2023-09-30,AZ,CU,foul,62.2,-34.0,L,R,78.4,2023,Breaking,foul,
2023-08-26,AZ,FF,foul,79.7,11.0,R,R,94.0,2023,Fastball,foul,
2023-06-15,AZ,FF,swinging_strike,,,R,R,96.0,2023,Fastball,whiff,
2023-08-13,AZ,ST,swinging_strike,,,R,R,83.8,2023,Breaking,whiff,
2023-05-30,AZ,SL,foul,65.8,35.0,R,R,87.6,2023,Breaking,foul,
2023-08-09,AZ,FF,hit_into_play,88.7,-3.0,L,L,95.7,2023,Fastball,in_play,-0.15573481374699039
2023-04-09,AZ,SL,foul,70.2,54.0,R,R,83.4,2023,Breaking,foul,
2023-04-11,AZ,FC,foul,64.6,-56.0,R,R,91.6,2023,Fastball,foul,
2023-05-13,AZ,SL,foul,,,L,R,87.3,2023,Breaking,foul,
2023-09-02,AZ,SL,foul,87.5,38.0,R,R,89.7,2023,Breaking,foul,
2023-05-30,AZ,FF,foul,63.9,45.0,R,R,93.2,2023,Fastball,foul,
2023-08-08,AZ,SV,foul,69.4,-36.0,L,L,80.9,2023,Breaking,foul,
2023-04-24,AZ,SL,foul,86.8,22.0,L,R,86.2,2023,Breaking,foul,
2023-05-07,AZ,FF,hit_into_play,72.6,38.0,L,R,96.3,2023,Fastball,in_play,-0.5717791034704862
2023-05-07,AZ,FF,swinging_strike,,,L,R,99.8,2023,Fastball,whiff,
2023-08-08,AZ,ST,foul,95.6,30.0,R,R,84.8,2023,Breaking,foul,
2023-04-12,AZ,SL,foul_tip,,,R,R,86.7,2023,Breaking,whiff,
2023-05-14,AZ,CH,foul,93.7,-43.0,R,R,87.4,2023,Offspeed,foul,
2023-08-24,AZ,CH,hit_into_play,74.4,-13.0,L,R,87.3,2023,Offspeed,in_play,-0.6940512521661785
2023-07-26,AZ,FF,hit_into_play,104.9,16.0,R,L,93.3,2023,Fastball,in_play,0.8291594460717409
2023-05-26,AZ,SL,hit_into_play,105.7,16.0,R,L,79.0,2023,Breaking,in_play,0.8260002760439831
2023-07-24,AZ,ST,hit_into_play,89.7,63.0,R,R,82.1,2023,Breaking,in_play,-0.1981535724692134
2023-08-25,AZ,SI,foul,69.4,41.0,R,R,93.2,2023,Fastball,foul,
2023-06-28,AZ,CU,swinging_strike_blocked,,,R,R,78.7,2023,Breaking,whiff,
2023-07-04,AZ,SL,swinging_strike,,,R,R,87.1,2023,Breaking,whiff,
2023-06-16,AZ,SI,hit_into_play,72.8,-4.0,L,L,95.5,2023,Fastball,in_play,-0.6688545708282854
2023-09-16,AZ,FC,foul,104.4,36.0,L,R,87.9,2023,Fastball,foul,
2023-06-14,AZ,SI,foul,85.6,8.0,R,L,100.3,2023,Fastball,foul,
2023-04-22,AZ,CH,hit_into_play,102.5,28.0,L,R,88.4,2023,Offspeed,in_play,0.9702792644961431
2023-04-24,AZ,SL,foul,76.5,-22.0,R,L,87.2,2023,Breaking,foul,
2023-09-19,AZ,SI,hit_into_play,51.4,-27.0,R,R,94.5,2023,Fastball,in_play,-0.9411566242888033
2023-04-24,AZ,CH,foul,81.1,1.0,L,R,92.0,2023,Offspeed,foul,
2023-08-26,AZ,FF,foul,78.0,34.0,R,R,96.4,2023,Fastball,foul,
2023-08-12,AZ,KC,hit_into_play,98.3,-8.0,L,R,80.7,2023,Breaking,in_play,0.004478046835462379
2023-06-01,AZ,SL,swinging_strike,,,L,L,84.9,2023,Breaking,whiff,
2023-07-08,AZ,FF,swinging_strike,,,L,R,95.7,2023,Fastball,whiff,
2023-08-26,AZ,SI,foul,,,R,R,90.0,2023,Fastball,foul,
2023-08-22,AZ,FF,swinging_strike,,,L,R,92.9,2023,Fastball,whiff,
2023-08-21,AZ,ST,hit_into_play,51.6,2.0,L,R,83.6,2023,Breaking,in_play,-0.9155305411995645
2023-09-15,AZ,SL,swinging_strike,,,L,L,83.4,2023,Breaking,whiff,
2023-07-04,AZ,ST,hit_into_play,88.5,1.0,L,L,81.6,2023,Breaking,in_play,-0.09324152314935508
2023-07-26,AZ,SL,hit_into_play,106.9,16.0,L,R,83.8,2023,Breaking,in_play,0.8129188584047724
2023-04-24,AZ,SL,swinging_strike,,,R,R,88.5,2023,Breaking,whiff,
2023-05-07,AZ,FC,hit_into_play,62.4,10.0,R,R,86.5,2023,Fastball,in_play,-0.8117073320349042
2023-05-05,AZ,SI,foul,76.4,68.0,L,R,91.7,2023,Fastball,foul,
2023-04-25,AZ,FC,swinging_strike,,,R,R,86.7,2023,Fastball,whiff,
2023-10-01,AZ,CH,swinging_strike,,,L,R,87.2,2023,Offspeed,whiff,
2023-04-10,AZ,CH,hit_into_play,60.8,-47.0,R,L,83.1,2023,Offspeed,in_play,-0.9337494440780898
2023-06-27,AZ,FF,hit_into_play,94.7,-17.0,R,R,97.0,2023,Fastball,in_play,-0.28565951508273657
2023-07-25,AZ,FF,foul,72.0,53.0,R,R,94.5,2023,Fastball,foul,
2023-04-25,AZ,SI,hit_into_play,86.3,48.0,L,R,93.1,2023,Fastball,in_play,-0.07836581962059286
2023-07-25,AZ,FC,hit_into_play,97.3,0.0,L,R,88.9,2023,Fastball,in_play,0.21163372030610206
2023-08-26,AZ,FF,foul,66.7,34.0,R,R,92.0,2023,Fastball,foul,
2023-07-06,AZ,CH,hit_into_play,90.7,-21.0,L,R,88.5,2023,Offspeed,in_play,-0.4465471498458754
2023-05-07,AZ,CH,swinging_strike,,,R,L,82.2,2023,Offspeed,whiff,
2023-05-29,AZ,FF,hit_into_play,89.0,1.0,L,R,89.3,2023,Fastball,in_play,-0.0722468446639164
2023-05-09,AZ,FF,foul_tip,,,R,L,96.5,2023,Fastball,whiff,
2023-07-28,AZ,FS,foul,,,L,R,85.0,2023,Offspeed,foul,
2023-08-11,AZ,FC,hit_into_play,80.5,-37.0,R,R,90.4,2023,Fastball,in_play,-0.7825386844970632
2023-04-21,AZ,FF,hit_into_play,95.6,21.0,R,R,93.3,2023,Fastball,in_play,0.6176790835339765
2023-04-06,AZ,CH,swinging_strike,,,L,R,86.8,2023,Offspeed,whiff,
2023-07-28,AZ,FF,foul,87.2,70.0,L,R,94.8,2023,Fastball,foul,
2023-06-18,AZ,SL,foul,70.8,20.0,R,L,89.3,2023,Breaking,foul,
2023-05-09,AZ,ST,foul,75.1,70.0,R,R,81.2,2023,Breaking,foul,
2023-06-17,AZ,SL,swinging_strike,,,R,L,84.4,2023,Breaking,whiff,
2023-09-17,AZ,FF,hit_into_play,98.6,22.0,L,R,94.5,2023,Fastball,in_play,0.782814728480071
2023-05-14,AZ,CH,swinging_strike,,,R,R,88.4,2023,Offspeed,whiff,
2023-07-29,AZ,SL,foul,92.0,36.0,L,L,84.7,2023,Breaking,foul,
2023-06-14,AZ,CU,hit_into_play,83.6,-12.0,R,L,76.7,2023,Breaking,in_play,-0.4706396552517368
2023-08-13,AZ,CU,swinging_strike,,,L,R,80.8,2023,Breaking,whiff,
2023-04-11,AZ,SI,hit_into_play,91.1,22.0,L,R,95.0,2023,Fastball,in_play,0.35542196389958125
2023-07-28,AZ,FF,hit_into_play,96.7,-24.0,R,R,94.4,2023,Fastball,in_play,-0.40664345852439154
2023-07-28,AZ,SL,hit_into_play,90.7,34.0,R,L,82.2,2023,Breaking,in_play,0.3312834511632188
2023-09-30,AZ,FF,swinging_strike,,,L,R,96.4,2023,Fastball,whiff,
2023-04-06,AZ,FF,foul,74.8,27.0,L,R,99.2,2023,Fastball,foul,
2023-05-12,AZ,SL,foul,77.0,49.0,L,L,83.9,2023,Breaking,foul,
2023-07-05,AZ,CU,foul,77.8,-32.0,R,L,79.7,2023,Breaking,foul,
2023-06-29,AZ,FS,foul_tip,,,R,R,82.9,2023,Offspeed,whiff,
2023-07-25,AZ,FF,hit_into_play,70.3,64.0,L,R,91.2,2023,Fastball,in_play,-0.7405186559725183
2023-06-03,AZ,CH,hit_into_play,101.2,48.0,L,R,87.7,2023,Offspeed,in_play,0.5536675510297975
2023-06-04,AZ,SL,foul,91.3,-27.0,L,R,86.3,2023,Breaking,foul,
2023-06-02,AZ,CU,hit_into_play,69.5,-25.0,L,R,82.7,2023,Breaking,in_play,-0.8291594460717407
2023-05-08,AZ,FC,foul,68.4,27.0,R,L,87.7,2023,Fastball,foul,
2023-09-16,AZ,CH,hit_into_play,78.4,61.0,L,R,80.3,2023,Offspeed,in_play,-0.5348658886315887
2023-08-26,AZ,SI,hit_into_play,111.1,-5.0,L,R,91.0,2023,Fastball,in_play,0.10551014461637553
2023-04-10,AZ,FF,hit_into_play,96.0,28.0,L,R,94.7,2023,Fastball,in_play,0.6821506893431686
2023-05-29,AZ,FF,hit_into_play,111.5,26.0,L,R,94.7,2023,Fastball,in_play,0.8117073320349042
2023-06-18,AZ,FC,hit_into_play,106.1,5.0,L,R,87.1,2023,Fastball,in_play,0.49677181897649025
2023-08-26,AZ,CH,foul,69.5,64.0,L,R,81.0,2023,Offspeed,foul,
2023-05-10,AZ,FF,foul,78.8,12.0,R,R,94.3,2023,Fastball,foul,
2023-09-17,AZ,FF,foul,83.0,89.0,R,L,91.2,2023,Fastball,foul,
2023-04-12,AZ,SI,hit_into_play,73.7,39.0,L,L,87.8,2023,Fastball,in_play,-0.5395126290122226
2023-04-11,AZ,CU,hit_into_play,102.8,-3.0,L,R,85.6,2023,Breaking,in_play,0.2231508887082676
2023-09-20,AZ,FF,foul,75.7,48.0,L,R,90.5,2023,Fastball,foul,
2023-05-29,AZ,FF,foul,71.8,-20.0,L,R,94.1,2023,Fastball,foul,
2023-06-27,AZ,CU,foul,72.0,-9.0,L,R,78.5,2023,Breaking,foul,
2023-08-08,AZ,ST,swinging_strike,,,R,R,83.4,2023,Breaking,whiff,
2023-09-16,AZ,CH,swinging_strike,,,L,R,81.7,2023,Offspeed,whiff,
2023-07-07,AZ,FF,foul,67.2,-25.0,L,R,93.3,2023,Fastball,foul,
2023-09-02,AZ,FF,foul,78.3,59.0,L,R,93.1,2023,Fastball,foul,
2023-05-13,AZ,FF,swinging_strike,,,R,R,93.3,2023,Fastball,whiff,
2023-08-09,AZ,SL,swinging_strike,,,R,R,91.5,2023,Breaking,whiff,
2023-05-11,AZ,SL,foul,64.2,43.0,L,L,84.2,2023,Breaking,foul,
2023-09-30,AZ,CU,swinging_strike,,,R,R,74.7,2023,Breaking,whiff,
2023-05-06,AZ,CU,foul,58.6,-53.0,R,L,80.2,2023,Breaking,foul,
2023-05-26,AZ,FF,hit_into_play,109.7,7.0,R,L,93.5,2023,Fastball,in_play,0.5052371677887344
2023-05-14,AZ,CU,swinging_strike_blocked,,,R,R,85.5,2023,Breaking,whiff,
2023-05-27,AZ,CH,foul,91.4,29.0,L,R,83.3,2023,Offspeed,foul,
2023-10-01,AZ,FF,foul,104.6,9.0,L,R,95.5,2023,Fastball,foul,
2023-04-20,AZ,CH,hit_into_play,100.6,21.0,R,R,82.6,2023,Offspeed,in_play,0.8560123913076816
2023-04-26,AZ,SL,hit_into_play,93.5,3.0,L,R,82.6,2023,Breaking,in_play,0.15637891637400902
2023-07-09,AZ,SL,swinging_strike,,,L,R,88.5,2023,Breaking,whiff,
2023-07-06,AZ,FF,hit_into_play,99.6,22.0,L,R,94.4,2023,Fastball,in_play,0.830094928458601
2023-06-12,AZ,FC,hit_into_play,78.9,15.0,L,R,91.3,2023,Fastball,in_play,-0.348750900976889
2023-06-13,AZ,EP,hit_into_play,96.9,4.0,L,R,46.1,2023,Offspeed,in_play,0.31511954238041917
2023-08-27,AZ,FF,foul,77.3,61.0,L,R,94.2,2023,Fastball,foul,
2023-04-08,AZ,FF,swinging_strike,,,R,R,95.8,2023,Fastball,whiff,
2023-04-22,AZ,FC,foul,102.7,40.0,L,R,90.3,2023,Fastball,foul,
2023-07-24,AZ,FF,foul,69.0,67.0,R,R,93.0,2023,Fastball,foul,
2023-07-07,AZ,CH,hit_into_play,86.4,12.0,L,R,91.0,2023,Offspeed,in_play,-0.022482248838314955
2023-05-31,AZ,FF,foul,76.9,43.0,L,L,87.5,2023,Fastball,foul,
2023-07-04,AZ,SI,hit_into_play,82.7,29.0,L,R,98.1,2023,Fastball,in_play,-0.12609075712730233
2023-07-08,AZ,CU,hit_into_play,42.5,-60.0,L,R,76.4,2023,Breaking,in_play,-0.9838054196635331
2023-05-05,AZ,SL,hit_into_play,94.0,2.0,R,R,82.9,2023,Breaking,in_play,0.15170150443970742
2023-04-23,AZ,FF,foul,71.1,35.0,L,R,94.9,2023,Fastball,foul,
2023-09-15,AZ,SL,foul,89.0,-32.0,R,L,81.3,2023,Breaking,foul,
2023-09-01,AZ,CH,swinging_strike,,,L,R,84.9,2023,Offspeed,whiff,
2023-08-27,AZ,ST,swinging_strike,,,R,R,86.4,2023,Breaking,whiff,
2023-07-26,AZ,FF,hit_into_play,89.7,16.0,L,L,91.8,2023,Fastball,in_play,0.20939469688837087
2023-05-11,AZ,CU,swinging_strike,,,R,L,78.2,2023,Breaking,whiff,
2023-09-20,AZ,SI,foul,68.9,37.0,R,R,95.0,2023,Fastball,foul,
2023-04-20,AZ,FF,foul,75.0,12.0,R,R,92.4,2023,Fastball,foul,
2023-04-25,AZ,ST,swinging_strike_blocked,,,L,R,84.2,2023,Breaking,whiff,
2023-09-15,AZ,SL,hit_into_play,104.3,35.0,R,L,82.8,2023,Breaking,in_play,0.9343935467051083
2023-08-08,AZ,FF,hit_into_play,101.8,15.0,R,R,95.8,2023,Fastball,in_play,0.7639823945281947
2023-08-24,AZ,FF,hit_into_play,89.1,44.0,R,R,93.9,2023,Fastball,in_play,0.12167405339917492
2023-05-14,AZ,FF,foul,66.7,63.0,L,R,93.1,2023,Fastball,foul,
2023-07-30,AZ,FF,swinging_strike,,,L,R,97.9,2023,Fastball,whiff,
2023-06-04,AZ,KC,hit_into_play,68.9,25.0,R,R,81.6,2023,Breaking,in_play,-0.6662321529897097
2023-07-04,AZ,FF,foul,75.6,52.0,R,R,93.7,2023,Fastball,foul,
2023-09-05,AZ,CU,swinging_strike,,,L,L,79.0,2023,Breaking,whiff,
2023-09-04,AZ,FF,foul,77.2,58.0,R,R,91.1,2023,Fastball,foul,
2023-08-25,AZ,SL,swinging_strike,,,R,R,86.0,2023,Breaking,whiff,
2023-05-11,AZ,SL,swinging_strike,,,L,R,87.9,2023,Breaking,whiff,
2023-08-08,AZ,SL,hit_into_play,79.4,3.0,R,R,85.5,2023,Breaking,in_play,-0.4255678071372705
2023-09-30,AZ,SL,foul,95.3,-16.0,L,R,85.1,2023,Breaking,foul,
2023-09-16,AZ,CH,swinging_strike,,,L,R,92.3,2023,Offspeed,whiff,
2023-05-28,AZ,SL,foul,,,R,R,82.1,2023,Breaking,foul,
2023-05-26,AZ,SL,hit_into_play,85.2,44.0,R,L,78.8,2023,Breaking,in_play,-0.08278252334872027
2023-09-29,AZ,SL,swinging_strike,,,R,R,90.1,2023,Breaking,whiff,
2023-07-24,AZ,CU,hit_into_play,76.1,-8.0,R,R,74.4,2023,Breaking,in_play,-0.620638888462895
2023-06-27,AZ,FF,foul,83.1,71.0,R,R,98.1,2023,Fastball,foul,
2023-05-29,AZ,SL,foul,78.0,-4.0,R,R,80.9,2023,Breaking,foul,
2023-04-12,AZ,ST,foul,63.1,54.0,L,R,80.5,2023,Breaking,foul,
2023-05-26,AZ,FF,hit_into_play,94.0,-16.0,R,L,94.7,2023,Fastball,in_play,-0.2767494287423129
2023-09-06,AZ,CH,swinging_strike,,,R,R,80.3,2023,Offspeed,whiff,
2023-07-26,AZ,FF,swinging_strike,,,L,R,90.8,2023,Fastball,whiff,
2023-05-14,AZ,CH,foul,,,R,R,87.4,2023,Offspeed,foul,
2023-07-09,AZ,FF,foul,84.1,71.0,R,R,96.7,2023,Fastball,foul,
2023-05-10,AZ,SL,swinging_strike,,,R,L,89.8,2023,Breaking,whiff,
2023-06-29,AZ,ST,foul,64.3,49.0,R,R,83.1,2023,Breaking,foul,
2023-04-22,AZ,SL,hit_into_play,82.1,-4.0,R,R,82.6,2023,Breaking,in_play,-0.407226218044075
2023-09-02,AZ,CU,swinging_strike_blocked,,,L,R,85.9,2023,Breaking,whiff,
2023-04-12,AZ,SL,swinging_strike,,,R,R,84.4,2023,Breaking,whiff,
2023-07-09,AZ,SI,hit_into_play,94.6,-25.0,R,R,96.3,2023,Fastball,in_play,-0.4552425353106262
2023-09-05,AZ,FF,foul,74.2,29.0,L,R,93.8,2023,Fastball,foul,
2023-04-20,AZ,FF,hit_into_play,84.7,26.0,R,R,92.6,2023,Fastball,in_play,-0.01909304215805052
2023-09-29,AZ,FF,hit_into_play,110.7,6.0,L,R,92.2,2023,Fastball,in_play,0.4478660266535801
2023-06-27,AZ,FF,foul,79.4,42.0,L,R,93.6,2023,Fastball,foul,
2023-05-28,AZ,SL,foul,,,L,R,83.8,2023,Breaking,foul,
2023-04-06,AZ,FC,foul_tip,,,L,R,90.5,2023,Fastball,whiff,
2023-09-16,AZ,FF,swinging_strike,,,R,R,91.1,2023,Fastball,whiff,
2023-05-26,AZ,FF,foul,78.4,12.0,L,R,94.4,2023,Fastball,foul,
2023-08-11,AZ,FF,foul,76.3,67.0,L,R,92.6,2023,Fastball,foul,
2023-06-16,AZ,CH,swinging_strike_blocked,,,L,R,89.1,2023,Offspeed,whiff,
2023-05-31,AZ,FC,foul,73.2,45.0,R,R,90.0,2023,Fastball,foul,
2023-09-20,AZ,SI,swinging_strike,,,L,R,94.5,2023,Fastball,whiff,
2023-05-31,AZ,FF,hit_into_play,91.0,37.0,R,L,90.7,2023,Fastball,in_play,0.3230941463339825
2023-09-01,AZ,FF,hit_into_play,102.7,1.0,R,R,97.7,2023,Fastball,in_play,0.3562194242949377
2023-08-22,AZ,FC,hit_into_play,100.9,-6.0,R,R,89.3,2023,Fastball,in_play,0.10975815479933138
2023-08-11,AZ,SL,swinging_strike,,,R,L,87.3,2023,Breaking,whiff,
2023-04-26,AZ,SI,foul,82.4,63.0,L,R,93.6,2023,Fastball,foul,
2023-05-30,AZ,FF,swinging_strike,,,L,R,96.6,2023,Fastball,whiff,
2023-09-01,AZ,FF,foul,73.6,35.0,R,L,93.2,2023,Fastball,foul,
2023-08-27,AZ,FC,hit_into_play,58.0,9.0,R,R,93.9,2023,Fastball,in_play,-0.8623460671400309
2023-06-16,AZ,FS,hit_into_play,90.0,-18.0,L,R,86.6,2023,Offspeed,in_play,-0.4042357415614888
2023-07-08,AZ,SI,foul,68.4,17.0,R,R,95.7,2023,Fastball,foul,
2023-06-27,AZ,FC,hit_into_play,107.3,17.0,L,R,90.5,2023,Fastball,in_play,0.8335148066925331
2023-05-28,AZ,SI,foul,99.9,3.0,L,R,93.1,2023,Fastball,foul,
2023-05-09,AZ,CH,swinging_strike,,,L,R,85.1,2023,Offspeed,whiff,
2023-06-03,AZ,FF,hit_into_play,88.0,-40.0,L,R,96.7,2023,Fastball,in_play,-0.7370220988544175
2023-08-26,AZ,FF,swinging_strike,,,L,R,95.3,2023,Fastball,whiff,
2023-07-05,AZ,FF,hit_into_play,79.3,11.0,L,R,97.5,2023,Fastball,in_play,-0.3578296808624841
2023-08-13,AZ,CH,swinging_strike,,,L,R,87.3,2023,Offspeed,whiff,
2023-09-03,AZ,SI,foul,74.4,44.0,L,L,90.7,2023,Fastball,foul,
2023-06-02,AZ,FF,swinging_strike,,,L,R,93.2,2023,Fastball,whiff,
2023-06-15,AZ,KC,swinging_strike,,,L,R,79.1,2023,Breaking,whiff,
2023-05-14,AZ,FF,foul,68.1,57.0,L,R,93.0,2023,Fastball,foul,
2023-08-11,AZ,CU,swinging_strike,,,L,R,76.7,2023,Breaking,whiff,
2023-07-09,AZ,FF,hit_into_play,113.7,13.0,R,L,92.2,2023,Fastball,in_play,0.516324934439554
2023-09-17,AZ,FF,swinging_strike,,,R,R,94.7,2023,Fastball,whiff,
2023-06-13,AZ,SI,swinging_strike,,,R,R,97.0,2023,Fastball,whiff,
2023-06-01,AZ,CH,swinging_strike,,,L,R,80.9,2023,Offspeed,whiff,
2023-09-01,AZ,FC,hit_into_play,90.9,-48.0,L,L,84.8,2023,Fastball,in_play,-0.7858818838468262
2023-05-28,AZ,CH,swinging_strike,,,R,R,90.1,2023,Offspeed,whiff,
